TAS,TAS05,TAS07,TAS09,TAS11,TAS13,TAS15,TAS17,ER30001,ER30002,ER33801,ER33802,ER33803,TA050001,TA050042,TA050043,TA050127,TA050371,TA050394,TA050595,TA050631,TA050678,TA050712,TA050715,TA050716,TA050769,TA050777,TA050785,TA050793,TA050798,TA050809,TA050817,TA050825,ER33901,ER33902,ER33903,TA070001,TA070042,TA070043,TA070127,TA070344,TA070368,TA070570,TA070602,TA070649,TA070683,TA070686,TA070687,TA070740,TA070748,TA070756,TA070764,TA070769,TA070777,TA070785,TA070793,ER34001,ER34002,ER34003,TA090001,TA090043,TA090044,TA090136,TA090361,TA090385,TA090612,TA090655,TA090705,TA090739,TA090742,TA090743,TA090799,TA090807,TA090815,TA090823,TA090828,TA090836,TA090844,TA090852,ER34101,ER34102,ER34103,TA110001,TA110044,TA110045,TA110137,TA110351,TA110462,TA110699,TA110743,TA110793,TA110829,TA110832,TA110833,TA110915,TA110923,TA110931,TA110939,TA110944,TA110952,TA110960,TA110968,ER34201,ER34202,ER34203,TA130001,TA130043,TA130044,TA130136,TA130350,TA130482,TA130719,TA130763,TA130813,TA130852,TA130855,TA130856,TA130861,TA130948,TA130956,TA130961,TA130964,TA130969,TA130972,TA130977,TA130982,TA130985,TA130990,TA130993,TA130998,TA131001,ER34301,ER34302,ER34303,TA150001,TA150043,TA150044,TA150128,TA150352,TA150491,TA150731,TA150776,TA150826,TA150869,TA150872,TA150873,TA150970,TA150978,TA150986,TA150994,TA150999,TA151007,TA151015,TA151023,ER34501,ER34502,ER34503,TA170001,TA170058,TA170059,TA170183,TA170389,TA170416,TA170790,TA170866,TA170909,TA170912,TA170913,TA171295,TA171827,TA171835,TA171840,TA171853,TA171861,TA171869,TA171877,TA171885
1,,,,,,,1,5635,42,5336,5,30,,,,,,,,,,,,,,,,,,,,,1186,5,60,,,,,,,,,,,,,,,,,,,,,581,4,60,,,,,,,,,,,,,,,,,,,,,1919,3,60,,,,,,,,,,,,,,,,,,,,,3779,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,8239,1,10,2,2,2,1,1,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0
3,,,,,1,1,1,5635,43,5471,3,60,,,,,,,,,,,,,,,,,,,,,561,3,60,,,,,,,,,,,,,,,,,,,,,816,3,60,,,,,,,,,,,,,,,,,,,,,5694,3,60,,,,,,,,,,,,,,,,,,,,,1979,3,60,2,97,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,2001,3,60,2,1,96,3,1,0,0,5,0,0,0,0,10,0,0,0,1,0,0,0,7711,3,60,2,10,96,1,5,0,5,0,5,5,5,1,3,0,0,0,0,0,0,0
4,,,1,1,1,,1,5635,180,1183,3,60,,,,,,,,,,,,,,,,,,,,,1186,3,60,,,,,,,,,,,,,,,,,,,,,581,51,60,3,7,97,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919,52,60,2,8,2,1,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1863,4,60,2,1,2,7,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,2,60,,,,,,,,,,,,,,,,,,,,,7774,1,10,2,2,2,1,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,5635,181,5336,4,30,,,,,,,,,,,,,,,,,,,,,1186,4,60,,,,,,,,,,,,,,,,,,,,,581,3,60,,,,,,,,,,,,,,,,,,,,,1919,51,60,,,,,,,,,,,,,,,,,,,,,1863,3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,4919,1,10,,,,,,,,,,,,,,,,,,,,,4796,1,10,2,2,96,1,1,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0
5,,,1,1,1,1,1,5635,183,2202,2,30,,,,,,,,,,,,,,,,,,,,,1040,2,30,,,,,,,,,,,,,,,,,,,,,628,51,30,3,1,97,6,5,97,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1928,51,30,2,1,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,2,30,2,1,1,1,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2598,1,10,2,1,2,1,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4942,1,10,2,2,2,3,1,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
5,,1,1,1,1,1,,5640,33,3567,2,30,,,,,,,,,,,,,,,,,,,,,4209,2,30,4,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,30,3,1,97,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8134,2,22,2,2,96,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6179,2,22,2,2,96,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5689,2,22,2,2,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5940,1,10,,,,,,,,,,,,,,,,,,,,
3,,,,1,1,1,,5640,35,3567,4,30,,,,,,,,,,,,,,,,,,,,,4209,4,30,,,,,,,,,,,,,,,,,,,,,66,4,30,,,,,,,,,,,,,,,,,,,,,7594,2,30,2,1,96,3,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8345,3,35,2,1,96,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4338,3,33,2,97,97,1,5,0,5,0,0,0,0,0,3,0,0,6,0,0,0,0,9482,71,33,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,5641,36,7368,2,60,,,,,,,,,,,,,,,,,,,,,6576,4,30,,,,,,,,,,,,,,,,,,,,,8382,1,10,,,,,,,,,,,,,,,,,,,,,4563,1,10,,,,,,,,,,,,,,,,,,,,,4987,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,7901,1,10,,,,,,,,,,,,,,,,,,,,,7115,1,10,2,2,96,3,5,0,5,0,0,0,0,5,1,0,0,0,0,0,0,0
1,,,,,,1,,5641,38,7508,3,30,,,,,,,,,,,,,,,,,,,,,6576,3,30,,,,,,,,,,,,,,,,,,,,,8318,3,35,,,,,,,,,,,,,,,,,,,,,3341,2,30,,,,,,,,,,,,,,,,,,,,,8495,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7460,2,30,2,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
5,1,1,1,1,1,,,5642,32,5612,4,71,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,3,71,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5912,3,71,3,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4420,3,71,2,2,96,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2270,3,71,2,2,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,9038,1,10,,,,,,,,,,,,,,,,,,,,,7571,1,10,,,,,,,,,,,,,,,,,,,,
4,1,1,1,1,,,,5643,30,4286,4,30,5,1,1,7,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6627,4,30,4,2,97,7,5,6,1,0,0,0,0,0,998,0,0,0,0,0,0,0,5019,4,30,3,2,96,1,5,0,5,0,0,0,0,0,24,0,0,0,0,0,0,0,8256,1,10,2,2,96,1,5,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,6972,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,8956,1,10,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
2,,,,1,1,,,5643,31,4286,3,30,,,,,,,,,,,,,,,,,,,,,6627,3,30,,,,,,,,,,,,,,,,,,,,,5019,3,30,,,,,,,,,,,,,,,,,,,,,6559,51,30,2,3,1,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,5940,3,30,2,2,1,1,5,0,1,0,0,0,0,0,7,10,0,0,0,1,0,0,0,0,0,0,0,0,4883,3,30,,,,,,,,,,,,,,,,,,,,,5204,3,30,,,,,,,,,,,,,,,,,,,,
5,1,1,1,1,1,,,5646,35,7483,3,35,5,1,1,6,5,99,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7348,3,35,4,1,1,6,5,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7448,2,30,3,1,96,7,5,6,1,5,0,0,0,0,30,0,0,0,0,0,0,0,314,2,30,2,1,96,3,1,0,5,0,3,0,0,0,10,0,0,0,0,0,0,0,8274,1,10,2,1,1,3,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3612,1,10,,,,,,,,,,,,,,,,,,,,,1794,1,10,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,5646,37,7483,4,35,,,,,,,,,,,,,,,,,,,,,7348,4,35,,,,,,,,,,,,,,,,,,,,,7448,72,35,,,,,,,,,,,,,,,,,,,,,577,2,20,,,,,,,,,,,,,,,,,,,,,7968,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,3745,1,10,,,,,,,,,,,,,,,,,,,,,1414,1,10,2,1,96,6,5,0,5,3,5,5,5,5,0,0,0,0,0,0,0,0
5,,,1,1,1,1,1,5646,38,7483,5,35,,,,,,,,,,,,,,,,,,,,,7348,5,35,,,,,,,,,,,,,,,,,,,,,7596,1,10,3,1,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4397,1,10,2,1,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8022,1,10,2,2,2,1,5,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3499,1,10,2,1,96,1,5,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1654,1,10,2,1,96,1,1,5,3,0,0,0,0,5,5,0,0,0,0,0,0,0
5,,1,1,1,1,1,,5653,33,3422,3,33,,,,,,,,,,,,,,,,,,,,,3850,3,33,4,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4786,1,10,3,1,96,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,1,10,2,1,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2340,1,10,2,2,96,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6713,1,10,2,2,96,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3,,,,1,1,1,,5653,34,3422,4,33,,,,,,,,,,,,,,,,,,,,,3850,4,33,,,,,,,,,,,,,,,,,,,,,3647,3,33,,,,,,,,,,,,,,,,,,,,,862,3,33,2,1,97,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1992,51,33,2,1,97,1,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5898,1,10,2,97,96,1,8,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
1,,,,,,,1,5653,35,3422,5,33,,,,,,,,,,,,,,,,,,,,,3850,5,33,,,,,,,,,,,,,,,,,,,,,3647,4,33,,,,,,,,,,,,,,,,,,,,,862,71,33,,,,,,,,,,,,,,,,,,,,,1992,7,33,,,,,,,,,,,,,,,,,,,,,,,,,,,4906,1,10,,,,,,,,,,,,,,,,,,,,,7882,1,10,2,2,2,1,1,5,5,0,0,0,0,5,3,0,0,3,0,0,0,0
4,1,1,1,1,,,,5655,35,491,1,10,5,2,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6624,1,10,4,2,6,1,5,99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6067,2,22,3,6,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2890,2,22,2,6,6,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3325,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,6366,1,10,,,,,,,,,,,,,,,,,,,,,7435,1,10,,,,,,,,,,,,,,,,,,,,
4,1,1,1,1,,,,5655,37,1572,3,30,5,1,96,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5614,3,30,4,1,1,6,5,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,7949,2,20,3,2,96,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4347,2,20,2,2,96,1,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7593,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
5,,,1,1,1,1,1,5655,40,1572,4,30,,,,,,,,,,,,,,,,,,,,,5614,4,30,,,,,,,,,,,,,,,,,,,,,7775,3,30,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,3,30,2,1,96,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7015,1,10,2,2,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3554,1,10,2,2,96,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5896,1,10,2,2,96,1,1,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
2,1,,1,,,,,5656,44,5718,1,10,5,2,2,1,1,99,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4751,1,10,,,,,,,,,,,,,,,,,,,,,7540,1,10,3,1,96,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,1,10,,,,,,,,,,,,,,,,,,,,,4690,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,6909,2,22,,,,,,,,,,,,,,,,,,,,,7688,2,22,,,,,,,,,,,,,,,,,,,,
3,,,,,1,1,1,5656,45,888,2,30,,,,,,,,,,,,,,,,,,,,,4508,2,30,,,,,,,,,,,,,,,,,,,,,4697,2,30,,,,,,,,,,,,,,,,,,,,,5730,3,33,,,,,,,,,,,,,,,,,,,,,2911,3,33,2,1,96,7,5,6,1,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,3541,3,33,2,1,96,1,1,0,5,0,0,0,0,0,20,0,0,0,0,0,0,0,7247,1,10,2,2,1,1,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
4,1,1,1,1,,,,5660,30,3118,51,30,5,3,3,7,5,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,2030,51,30,4,2,3,1,5,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,403,51,40,3,2,96,1,1,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,451,1,10,2,2,2,1,5,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,4244,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,2033,1,10,,,,,,,,,,,,,,,,,,,,,1367,1,10,,,,,,,,,,,,,,,,,,,,
2,,1,1,,,,,5660,31,3118,2,30,,,,,,,,,,,,,,,,,,,,,2030,2,30,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,403,1,10,3,1,97,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2431,2,60,,,,,,,,,,,,,,,,,,,,,3175,51,60,,,,,,,,,,,,,,,,,,,,,,,,,,,1065,51,60,,,,,,,,,,,,,,,,,,,,,1197,71,60,,,,,,,,,,,,,,,,,,,,
4,,,,1,1,1,1,5663,46,4486,3,33,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,8688,3,33,,,,,,,,,,,,,,,,,,,,,8563,1,10,2,2,96,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4424,1,10,2,1,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069,1,10,2,1,96,6,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1687,2,20,2,6,96,6,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
5,,,1,1,1,1,1,5663,47,1146,3,33,,,,,,,,,,,,,,,,,,,,,787,2,30,,,,,,,,,,,,,,,,,,,,,110,2,30,3,1,96,3,5,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504,2,60,2,1,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4478,2,60,2,1,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,624,2,60,2,9,96,6,5,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1313,2,60,2,2,96,1,5,0,5,0,0,0,0,5,3,0,0,0,0,0,0,0
5,,,1,1,1,1,1,5663,49,2444,3,96,,,,,,,,,,,,,,,,,,,,,938,3,96,,,,,,,,,,,,,,,,,,,,,59,3,96,3,1,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,3,96,2,1,96,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4544,3,96,2,1,1,3,1,0,5,5,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4009,1,10,2,1,97,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,1,10,2,1,96,1,1,5,3,0,0,0,0,5,0,4,0,1,0,0,0,0
1,,,,,,,1,5663,50,4486,4,33,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,8688,4,33,,,,,,,,,,,,,,,,,,,,,8445,3,33,,,,,,,,,,,,,,,,,,,,,5232,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,616,51,33,,,,,,,,,,,,,,,,,,,,,1393,3,30,2,97,6,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,5663,51,4486,5,33,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,8688,5,33,,,,,,,,,,,,,,,,,,,,,8445,4,33,,,,,,,,,,,,,,,,,,,,,5232,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,616,2,30,,,,,,,,,,,,,,,,,,,,,1393,2,30,2,1,96,1,1,5,5,3,5,5,5,1,0,5,1,0,0,0,0,0
3,,,,,1,1,1,5663,52,1146,4,33,,,,,,,,,,,,,,,,,,,,,787,3,30,,,,,,,,,,,,,,,,,,,,,110,3,30,,,,,,,,,,,,,,,,,,,,,1086,2,30,,,,,,,,,,,,,,,,,,,,,7032,1,10,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,1,10,2,2,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505,1,10,2,2,2,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
3,,,,,1,1,1,5663,53,3977,3,33,,,,,,,,,,,,,,,,,,,,,5969,3,33,,,,,,,,,,,,,,,,,,,,,8163,3,33,,,,,,,,,,,,,,,,,,,,,3749,3,33,,,,,,,,,,,,,,,,,,,,,6532,3,33,2,1,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8041,1,10,2,1,2,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2065,1,10,2,2,1,1,1,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0
4,,1,1,1,1,,,5664,32,1716,2,30,,,,,,,,,,,,,,,,,,,,,1571,2,30,4,1,1,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1341,2,30,3,1,96,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4592,1,10,2,1,96,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5652,1,10,2,1,96,1,5,0,0,5,0,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,566,1,10,,,,,,,,,,,,,,,,,,,,,3344,2,20,,,,,,,,,,,,,,,,,,,,
5,,,1,1,1,1,1,5664,33,1716,3,30,,,,,,,,,,,,,,,,,,,,,1571,3,30,,,,,,,,,,,,,,,,,,,,,1341,3,30,3,1,96,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,2,30,2,1,96,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4701,2,30,2,1,2,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2,30,2,1,96,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2728,2,30,2,2,96,1,5,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,5664,186,1877,0,0,,,,,,,,,,,,,,,,,,,,,5496,0,0,,,,,,,,,,,,,,,,,,,,,1539,0,0,,,,,,,,,,,,,,,,,,,,,2341,0,0,,,,,,,,,,,,,,,,,,,,,5922,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5842,2,70,,,,,,,,,,,,,,,,,,,,,2912,1,10,2,1,96,1,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
5,,,1,1,1,1,1,5676,34,5110,2,30,,,,,,,,,,,,,,,,,,,,,3918,2,30,,,,,,,,,,,,,,,,,,,,,4763,2,30,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215,1,10,2,1,96,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1732,1,10,2,2,2,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8000,1,10,2,6,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,1,10,2,2,2,1,5,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,5676,183,5643,3,30,,,,,,,,,,,,,,,,,,,,,3049,3,30,,,,,,,,,,,,,,,,,,,,,3471,3,30,,,,,,,,,,,,,,,,,,,,,2450,51,30,,,,,,,,,,,,,,,,,,,,,3618,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,2627,2,22,,,,,,,,,,,,,,,,,,,,,841,2,22,2,2,2,1,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
4,1,1,1,1,,,,5677,40,6364,1,10,5,7,1,5,5,99,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5324,1,10,4,2,2,6,5,99,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1481,1,10,3,2,2,5,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,5284,1,10,2,2,96,6,5,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,1911,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,3196,1,10,,,,,,,,,,,,,,,,,,,,,6428,1,10,,,,,,,,,,,,,,,,,,,,
1,,,,,,1,,5677,43,5284,2,30,,,,,,,,,,,,,,,,,,,,,6930,3,33,,,,,,,,,,,,,,,,,,,,,2231,2,30,,,,,,,,,,,,,,,,,,,,,7904,2,30,,,,,,,,,,,,,,,,,,,,,6361,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,4188,2,30,2,1,96,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7192,71,30,,,,,,,,,,,,,,,,,,,,
4,1,1,1,1,,,,5678,34,7586,1,10,5,1,1,1,1,99,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1792,1,10,4,1,1,1,1,99,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4144,1,10,3,1,1,1,1,0,0,5,5,0,0,0,7,0,0,0,0,0,0,0,723,1,10,2,1,96,1,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,3776,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,4589,1,10,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
4,,,,1,1,1,1,5678,36,7324,2,30,,,,,,,,,,,,,,,,,,,,,5895,2,30,,,,,,,,,,,,,,,,,,,,,3792,2,30,,,,,,,,,,,,,,,,,,,,,344,2,30,2,1,96,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1326,2,30,2,1,96,3,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5799,1,10,2,1,2,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8955,1,10,2,2,96,7,1,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0
2,,,,1,,1,,5678,37,4387,3,30,,,,,,,,,,,,,,,,,,,,,127,3,30,,,,,,,,,,,,,,,,,,,,,3485,3,30,,,,,,,,,,,,,,,,,,,,,1040,3,30,2,3,1,1,5,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,2186,72,30,,,,,,,,,,,,,,,,,,,,,,,,,,,7963,1,10,2,2,96,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4,,,,1,1,1,1,5678,38,2372,2,30,,,,,,,,,,,,,,,,,,,,,3988,2,30,,,,,,,,,,,,,,,,,,,,,4080,2,30,,,,,,,,,,,,,,,,,,,,,393,2,30,2,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6228,2,30,2,1,1,1,5,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8166,2,30,2,1,96,3,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7695,1,10,2,2,96,3,1,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0
3,,,,,1,1,1,5678,39,4387,5,30,,,,,,,,,,,,,,,,,,,,,127,5,30,,,,,,,,,,,,,,,,,,,,,3485,5,30,,,,,,,,,,,,,,,,,,,,,1040,5,30,,,,,,,,,,,,,,,,,,,,,2186,3,30,2,1,2,3,1,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,4818,3,30,2,2,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4565,2,30,2,2,96,1,1,5,5,5,5,5,5,5,1,6,0,0,0,0,0,0
2,,,,,1,,1,5678,41,2372,3,30,,,,,,,,,,,,,,,,,,,,,3988,3,30,,,,,,,,,,,,,,,,,,,,,4080,3,30,,,,,,,,,,,,,,,,,,,,,393,3,30,,,,,,,,,,,,,,,,,,,,,6228,3,30,2,1,96,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8166,3,30,,,,,,,,,,,,,,,,,,,,,9233,1,10,2,2,96,3,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0
1,,,,,,,1,5678,177,7324,0,0,,,,,,,,,,,,,,,,,,,,,5895,0,0,,,,,,,,,,,,,,,,,,,,,3792,3,60,,,,,,,,,,,,,,,,,,,,,2009,1,10,,,,,,,,,,,,,,,,,,,,,5908,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,6837,1,10,,,,,,,,,,,,,,,,,,,,,8590,1,10,2,2,96,1,1,5,3,0,0,0,0,5,1,0,0,0,0,0,0,0
5,1,1,1,1,1,,,5680,31,2843,3,30,5,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4034,51,30,4,3,1,7,5,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2793,52,30,3,2,96,7,5,6,1,0,0,0,0,0,6,0,0,0,0,0,0,0,4094,3,30,2,1,1,1,5,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,3562,1,10,2,2,2,1,5,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3708,1,10,,,,,,,,,,,,,,,,,,,,,1733,1,10,,,,,,,,,,,,,,,,,,,,
